4.12,9.08,9.76,6.1
3.86,8.44,2.2,9.25
6.97,0.42,4.5,2.81
7.21,6.45,0.31,7.61
9.74,8.65,3.85,0.47
6.71,5.56,7.64,6.48
9.5,7.04,8.44,5.08
5.0,2.39,0.3,3.31
5.79,7.59,7.36,8.67
0.3,2.11,5.31,9.89
1.22,3.93,6.36,4.8
3.28,1.35,8.53,8.39
6.56,6.64,9.78,6.07
8.2,1.19,4.1,2.6
9.72,8.7,6.04,9.52
9.06,9.36,5.93,3.24
8.92,2.55,2.73,1.35
9.61,0.86,2.86,6.8
7.44,8.13,8.73,5.15
9.84,5.16,7.23,7.57
7.39,9.05,3.89,4.71
4.9,5.16,4.47,0.7
4.25,4.96,6.64,1.79
8.72,1.4,4.78,2.17
5.84,3.79,3.66,2.55
4.93,9.03,6.3,8.16
9.29,7.78,8.7,6.97
3.63,6.21,8.99,8.24
8.0,3.88,9.59,1.41
1.75,8.75,2.86,4.08
9.38,7.72,8.21,3.96
3.0,9.76,2.59,5.67
8.66,5.43,5.82,9.98
4.27,0.95,9.88,2.64
4.2,4.28,3.41,1.52
4.96,7.9,9.05,7.0
7.46,2.47,1.15,0.46
7.82,6.83,4.26,8.58
5.8,8.75,6.28,6.67
0.91,9.7,7.51,5.73
7.61,2.66,8.77,5.14
2.62,7.13,8.07,1.29
3.63,8.24,9.05,7.81
0.22,1.3,2.25,5.42
3.69,8.12,3.84,8.1
6.04,8.88,6.85,3.39
1.74,2.48,1.43,7.35
3.21,9.21,4.49,7.73
2.67,8.56,6.51,2.87
4.52,0.8,4.36,4.64
3.0,9.19,9.53,7.35
6.47,4.41,2.63,5.39
2.81,7.18,6.03,9.45
2.93,1.6,0.75,5.59
0.44,2.25,8.46,5.48
5.8,5.83,0.15,3.58
2.42,7.01,9.61,5.06
2.46,5.66,8.65,4.68
7.37,9.39,7.2,9.41
9.25,0.16,9.66,6.08
2.88,6.57,5.76,5.97
7.94,0.79,9.86,2.46
7.4,0.6,9.97,2.12
8.89,6.46,3.7,6.5
6.68,1.77,2.41,7.25
4.98,4.77,5.25,6.1
2.19,7.74,9.65,0.88
5.29,6.81,0.63,2.74
1.93,8.18,0.75,5.29
1.09,9.78,4.65,3.51
5.05,5.21,9.41,3.97
7.18,3.02,5.97,5.98
9.65,4.14,5.2,7.87
5.69,2.35,2.36,0.3
4.4,8.8,7.8,4.19
4.95,2.18,4.68,5.73
9.36,2.27,4.36,8.68
2.9,8.4,9.32,9.02
4.47,6.29,2.53,8.97
0.22,6.41,3.57,4.81
6.92,3.44,2.82,3.74
5.99,2.61,9.1,7.79
7.0,9.25,9.8,0.31
4.15,0.56,6.72,6.26
7.21,6.64,0.64,7.48
7.4,4.26,6.37,5.23
1.38,4.79,7.52,5.71
8.24,0.36,4.65,6.93
2.7,4.94,0.84,7.14
2.14,4.24,4.07,1.18
7.51,5.76,8.54,3.63
4.1,8.05,2.44,5.14
0.06,8.78,8.04,5.2
0.36,4.49,2.92,2.91
2.22,5.21,5.48,3.15
9.75,2.6,1.62,5.01
6.95,0.16,8.3,7.07
8.87,9.44,5.37,6.59
2.14,0.94,9.37,6.11
9.19,4.92,3.61,7.05
0.24,2.99,6.87,9.19
1.27,7.8,4.42,3.94
3.56,1.78,5.63,9.1
4.43,1.08,6.3,4.3
5.82,6.99,3.58,7.81
8.15,7.01,7.17,1.12
3.91,3.36,7.17,4.9
9.21,1.33,6.5,3.72
3.94,4.72,2.65,1.94
9.41,1.76,8.56,0.7
5.42,2.85,4.29,5.48
3.91,0.15,8.83,6.41
7.86,2.98,6.98,4.03
6.59,4.91,4.74,3.96
7.06,0.36,1.55,3.28
9.6,1.97,7.74,1.57
3.81,9.62,4.95,5.94
9.83,6.98,5.75,1.85
3.09,0.1,0.42,7.18
6.32,7.43,5.69,2.23
0.54,5.73,9.28,1.77
2.87,3.86,4.29,8.68
0.05,3.4,9.72,8.11
7.67,7.89,0.96,3.4
2.53,3.23,4.62,8.29
