Jupyter
5.88,2.61,7.84,4.02
8.28,6.97,8.85,2.61
7.53,7.71,5.27,4.64
3.58,5.44,8.33,4.11
4.81,5.49,0.68,8.74
9.86,7.47,2.75,5.65
2.92,4.56,9.18,6.11
1.51,0.99,7.03,8.66
3.02,5.15,7.53,3.56
2.7,7.77,0.49,9.53
6.48,3.07,9.88,0.31
1.5,2.48,3.05,9.01
0.48,7.5,9.72,1.81
0.74,7.09,5.98,4.98
4.39,8.46,8.59,7.0
7.18,6.39,1.6,6.73
4.14,9.54,3.48,4.69
8.6,3.59,3.78,3.81
7.94,9.09,7.1,3.78
2.0,8.27,9.47,7.47
6.15,8.19,8.69,7.44
2.99,8.92,4.47,3.88
4.7,1.76,7.09,7.41
6.79,2.03,6.16,8.77
7.9,0.92,9.25,3.4
6.5,6.04,5.26,4.19
0.19,8.36,9.61,1.19
2.4,9.72,3.02,0.72
2.25,2.84,5.23,4.02
1.35,9.36,3.32,3.48
1.47,5.45,4.92,3.07
9.61,7.58,0.46,0.92
5.96,7.72,8.87,6.23
6.04,5.01,4.74,4.34
7.39,7.59,6.63,4.53
2.34,4.72,2.76,3.95
8.35,3.15,1.71,9.09
9.43,5.11,5.15,9.08
2.24,3.34,9.15,0.88
4.4,7.08,1.1,9.09
8.43,7.52,9.22,7.18
2.93,1.02,5.37,6.85
3.51,9.18,8.53,9.09
9.83,7.96,0.36,2.99
1.9,7.85,3.88,7.32
9.26,5.88,2.38,7.69
3.28,5.32,1.03,6.5
8.6,4.18,3.49,5.2
2.31,9.97,7.18,8.33
9.7,6.7,8.77,2.85
5.05,2.76,3.34,8.94
2.83,9.93,6.91,0.17
1.93,9.58,2.91,9.53
7.32,3.79,1.43,2.58
8.0,9.26,7.6,8.08
2.89,7.43,7.07,4.78
5.73,6.87,1.41,9.2
2.29,7.32,7.53,1.61
4.0,4.51,4.1,7.74
2.41,7.87,2.14,4.25
5.63,8.03,8.09,1.43
5.24,1.67,0.68,4.85
9.14,6.13,5.59,7.59
5.47,8.61,5.64,1.85
6.56,6.31,6.02,9.66
0.39,8.69,7.12,5.51
5.1,2.81,6.18,8.58
9.92,2.92,3.8,4.29
8.92,2.72,5.59,0.66
0.74,9.82,9.62,1.04
6.94,3.43,9.51,1.28
9.58,5.08,9.95,8.81
3.0,5.72,9.63,5.68
6.12,2.66,5.5,2.94
7.98,4.68,2.57,9.65
7.17,9.22,2.32,6.01
1.18,0.49,8.18,5.46
7.12,2.28,0.95,2.38
8.9,4.49,7.41,6.58
4.2,7.88,2.84,8.52
6.16,6.77,7.59,3.06
6.63,1.7,0.97,6.85
3.71,4.52,2.2,3.1
3.38,7.25,6.39,0.76
6.26,5.46,5.08,7.88
8.9,0.13,5.89,0.81
9.79,2.51,2.38,2.5
4.24,3.51,7.23,6.79
5.74,2.74,3.12,8.04
2.53,1.8,8.79,2.39
1.08,8.38,8.43,0.44
9.92,2.45,6.61,6.7
5.05,6.04,1.69,0.86
4.48,5.8,1.21,2.77
1.82,4.16,3.43,9.12
4.56,3.55,3.17,3.71
2.39,6.14,7.06,2.5
9.4,3.48,2.39,3.57
4.09,0.07,6.13,1.36
4.22,7.82,1.07,7.51
6.19,6.06,0.81,7.7
0.03,5.86,0.9,7.88
7.86,6.12,8.8,6.6
1.84,5.69,1.9,3.96
0.09,7.37,7.41,4.42
3.4,5.55,7.17,2.64
5.11,4.14,3.37,2.82
6.91,3.13,3.28,7.38
9.0,5.52,6.45,6.47
2.51,6.82,7.11,2.31
7.79,3.93,1.19,4.46
0.64,0.33,1.65,7.82
7.56,8.58,5.68,2.4
3.29,9.48,5.85,2.38
8.0,0.64,8.97,0.55
2.49,8.11,7.4,7.67
6.76,2.0,0.09,8.51
5.98,9.85,9.05,1.21
6.08,6.1,1.61,1.94
3.47,1.02,0.11,7.27
2.03,3.65,1.77,7.74
4.74,5.8,5.59,5.57
0.06,4.63,5.65,5.97
5.41,0.59,4.04,9.5
6.57,9.49,9.53,3.68
